prod,cat,video_id,aspect,negative,neutral,positive,channelTitle
Earphone,Apple,f3DfJxvkN-8,features,0.013720791,0.8853412,0.10093805,Marques Brownlee
Earphone,Apple,f3DfJxvkN-8,features,0.013720791,0.8853412,0.10093805,Marques Brownlee
Earphone,Apple,f3DfJxvkN-8,features,0.013720791,0.8853412,0.10093805,Marques Brownlee
Earphone,Apple,f3DfJxvkN-8,features,0.013720791,0.8853412,0.10093805,Marques Brownlee
Earphone,Apple,f3DfJxvkN-8,features,0.013720791,0.8853412,0.10093805,Marques Brownlee
Earphone,Apple,f3DfJxvkN-8,features,0.013720791,0.8853412,0.10093805,Marques Brownlee
Earphone,Apple,f3DfJxvkN-8,features,0.013720791,0.8853412,0.10093805,Marques Brownlee
Earphone,Apple,f3DfJxvkN-8,features,0.013720791,0.8853412,0.10093805,Marques Brownlee
Earphone,Apple,f3DfJxvkN-8,features,0.013720791,0.8853412,0.10093805,Marques Brownlee
Earphone,Apple,f3DfJxvkN-8,features,0.013720791,0.8853412,0.10093805,Marques Brownlee
Earphone,Apple,f3DfJxvkN-8,features,0.013720791,0.8853412,0.10093805,Marques Brownlee
Earphone,Apple,f3DfJxvkN-8,features,0.013720791,0.8853412,0.10093805,Marques Brownlee
Earphone,Apple,f3DfJxvkN-8,features,0.013720791,0.8853412,0.10093805,Marques Brownlee
Earphone,Apple,f3DfJxvkN-8,features,0.013720791,0.8853412,0.10093805,Marques Brownlee
Earphone,Apple,f3DfJxvkN-8,features,0.013720791,0.8853412,0.10093805,Marques Brownlee
Earphone,Apple,f3DfJxvkN-8,features,0.013720791,0.8853412,0.10093805,Marques Brownlee
Earphone,Apple,f3DfJxvkN-8,features,0.013720791,0.8853412,0.10093805,Marques Brownlee
Earphone,Apple,f3DfJxvkN-8,features,0.013720791,0.8853412,0.10093805,Marques Brownlee
Earphone,Apple,f3DfJxvkN-8,features,0.013720791,0.8853412,0.10093805,Marques Brownlee
Earphone,Apple,f3DfJxvkN-8,features,0.013720791,0.8853412,0.10093805,Marques Brownlee
